Time_s_,Eng_Spd_CAN_rpm_,Eng_Torq_CAN_Nm_,Eng_FuelFlow_Direct_cc_s_,Eng_FuelTemp_Direct_C_,Eng_Clnt_Temp_CAN_C_,Eng_Oil_Dipstick_Temp_C_,Batt_Volt_CAN_V_,Batt_Current_CAN_A_,Brake_Press_CAN_kPa_,Pedal_Accel_Pos_CAN___,Vehicle_Speed_CAN_mph_,Trans_Gear_Act_CAN__
1495.3,1546,144.09,2.011,25.4,84,88.752,108.5,-3.9,5400,25.591,58.355,6
1495.4,1561.25,147.045,2.011,25.4,84,88.772,108.5,-3.9,5400,25.984,58.355,6
1495.5,1555.25,154.432,2.011,25.4,84,88.758,108.625,-3.6,5400,27.165,58.355,6
1495.6,1576.5,154.432,2.011,25.4,84,88.774,108.625,-3.6,5400,27.165,58.355,6
1495.7,1607.5,153.447,2.011,25.4,84,88.758,108.5,-3.9,5400,27.165,58.355,6
1495.8,1562.25,152.955,2.011,25.4,84,88.765,108.625,-3.9,5400,27.165,58.355,6
1495.9,1551.25,152.955,2.011,25.4,84,88.781,108.5,-3.75,5400,27.165,58.976,6
1496,1568,152.955,2.011,25.4,84,88.766,108.5,-3.75,5400,27.165,58.976,6
1496.1,1560,153.447,2.011,25.4,84,88.774,108.5,-3.75,5400,27.165,58.976,6
1496.2,1561.5,153.447,2.335,25.4,84,88.781,108.5,-3.9,5400,27.165,58.976,6
1496.3,1563,153.447,2.335,25.4,84,88.769,108.5,-3.9,5400,27.165,58.976,6
1496.4,1579,153.447,2.335,25.4,84,88.782,108.5,-3.75,5400,27.165,58.976,6
1496.5,1572.25,150.492,2.335,25.4,84,88.791,108.5,-3.75,5400,26.378,58.976,6
1496.6,1566.75,135.717,2.335,25.4,84,88.79,108.5,-3.9,5400,24.409,58.976,6
1496.7,1525.25,130.3,2.335,25.4,84,88.799,108.5,-3.9,5400,23.622,58.976,6
1496.8,1522.25,125.867,2.335,25.4,84,88.812,108.5,-4.35,5400,22.835,58.976,6
1496.9,1520.25,124.882,2.335,25.4,84,88.794,107.625,-15.75,5400,22.441,58.976,6
1497,1518.75,122.42,2.335,25.4,84,88.813,108.5,-4.35,5400,22.047,58.976,6
1497.1,1521.5,117.495,2.258,25.4,84,88.826,108.5,-4.05,5400,21.26,59.597,6
1497.2,1521.25,108.63,2.258,25.4,84,88.821,108.5,-4.05,5400,20.079,58.976,6
1497.3,1524.75,102.227,2.258,25.4,84,88.828,108.5,-3.9,5400,19.291,59.597,6
1497.4,1526.25,102.227,2.258,25.4,84,88.831,108.5,-3.9,5400,19.291,59.597,6
1497.5,1525.5,100.257,2.258,25.4,84,88.828,108.25,-7.95,5400,18.898,59.597,6
1497.6,1524.25,89.422,2.258,25.4,84,88.827,108.5,-4.05,5400,17.323,59.597,6
1497.7,1525.75,83.512,2.258,25.4,84,88.83,108.5,-4.2,5400,16.535,59.597,6
1497.8,1520.5,83.512,2.258,25.4,84,88.839,108.5,-4.35,5400,16.535,59.597,6
1497.9,1522.75,83.512,2.258,25.4,84,88.845,108.5,-3.9,5400,16.535,59.597,6
1498,1523.5,83.512,2.258,25.4,84,88.846,108,-10.5,5400,16.535,59.597,6
1498.1,1527.25,77.11,1.456,25.4,84,88.876,108.5,-4.5,5400,15.748,59.597,6
1498.2,1524.25,75.632,1.456,25.4,84,88.869,108.375,-4.35,5400,15.354,59.597,6
1498.3,1524,72.677,1.456,25.4,84,88.869,108.5,-4.2,5400,14.961,59.597,6
1498.4,1526.25,72.185,1.456,25.4,84,88.875,108.5,-4.05,5400,14.961,59.597,6
1498.5,1521.25,72.185,1.456,25.4,84,88.876,108.5,-3.9,5400,14.961,59.597,6
1498.6,1526.75,72.185,1.456,25.4,84,88.879,108.5,-3.9,5400,14.961,59.597,6
1498.7,1527.5,68.737,1.456,25.4,84,88.899,108.5,-3.9,5400,14.173,59.597,6
1498.8,1528.5,55.932,1.456,25.4,84,88.881,108.5,-3.9,5400,12.205,59.597,6
1498.9,1521.5,49.53,1.456,25.4,84,88.892,108.5,-4.05,5400,11.417,59.597,6
1499,1525.25,48.545,1.456,25.4,84,88.891,108.5,-3.9,5400,11.024,59.597,6
1499.1,1524,46.575,1.11,25.4,84,88.897,108.5,-4.05,5400,11.024,59.597,6
1499.2,1519.75,43.127,1.11,25.4,84,88.909,108.5,-4.35,5400,10.236,59.597,6
1499.3,1521.25,42.635,1.11,25.4,84,88.906,108.375,-4.2,5400,10.236,59.597,6
1499.4,1520.5,40.172,1.11,25.4,84,88.908,108.5,-4.05,5400,9.842,59.597,6
1499.5,1520.25,38.695,1.11,25.4,84,88.908,108.5,-3.9,5400,9.449,59.597,6
1499.6,1519.5,38.202,1.11,25.4,84,88.906,108.5,-3.9,5400,9.449,59.597,6
1499.7,1521,38.202,1.11,25.4,84,88.91,108.375,-3.9,5400,9.449,58.976,6
1499.8,1521.75,30.815,1.11,25.4,84,88.909,108.5,-4.05,5400,8.268,58.976,6
1499.9,1519,27.86,1.11,25.4,84,88.909,108.375,-5.85,5400,7.087,58.976,6
1500,1517.25,27.86,1.11,25.4,84,88.931,108.875,1.95,5400,6.693,58.976,6
1500.1,1520,27.86,0.633,25.4,84,88.914,109.25,6.75,5400,6.299,58.976,6
1500.2,1513.5,27.367,0.633,25.4,84,88.917,109.375,9,5400,5.118,58.976,6
1500.3,1515.75,27.86,0.633,25.4,84,88.917,109.5,11.1,5400,5.118,58.976,6
1500.4,1514.75,27.367,0.633,25.4,84,88.923,109.75,14.4,5400,5.118,58.976,6
1500.5,1515.25,27.367,0.633,25.4,84,88.909,110,18.15,5400,5.118,58.976,6
1500.6,1510.25,27.367,0.633,25.4,84,88.93,110.25,20.25,5400,5.118,58.976,6
1500.7,1512,27.367,0.633,25.4,84,88.94,110.25,21,5400,5.118,58.976,6
1500.8,1508.5,27.367,0.633,25.4,84,88.93,110.375,21.9,5400,5.118,58.976,6
1500.9,1509.25,27.367,0.633,25.4,84,88.94,110.375,22.2,5400,5.118,58.976,6
1501,1510.75,27.367,0.633,25.4,84,88.924,110.375,21.3,5400,5.118,58.976,6
1501.1,1509.25,27.367,0.79,25.4,84,88.924,110.375,21.6,5400,4.331,58.976,6
1501.2,1509.5,27.367,0.79,25.4,84,88.932,110.375,21.3,5400,3.543,58.976,6
1501.3,1509.75,27.367,0.79,25.4,84,88.935,110.5,22.65,5400,3.15,58.976,6
1501.4,1509,27.367,0.79,25.4,84,88.938,110.5,21.9,5400,2.756,58.976,6
1501.5,1504.5,27.367,0.79,25.4,84,88.923,110.5,21.6,5400,2.362,58.976,6
1501.6,1507,24.905,0.79,25.4,84,88.924,110.5,22.2,5400,1.575,58.976,6
1501.7,1504.5,14.562,0.79,25.4,84,88.948,110.625,23.1,5400,1.181,58.976,6
1501.8,1499.25,4.22,0.79,25.4,84,88.939,110.75,23.55,5400,0.787,58.355,6
1501.9,1502.75,-6.123,0.79,25.4,84,88.948,111,27.75,5400,0.394,58.355,6
1502,1496.5,-10.555,0.944,25.4,84,88.947,111.625,36.15,5400,0.394,58.355,6
1502.1,1489.75,-12.033,0.944,25.4,84,88.956,111.625,37.8,5400,0.394,58.355,6
1502.2,1485.25,-13.51,0.944,25.4,84,88.957,111.75,37.95,5400,0.394,58.355,6
1502.3,1490.5,-15.973,0.944,25.4,84,88.966,111.75,36.6,5400,0.394,58.355,6
1502.4,1492.75,-18.435,0.944,25.4,84,88.95,111.75,36,5400,0.394,58.355,6
1502.5,1493.5,-27.3,0.944,25.4,84,88.971,111.75,36.3,5400,0.394,58.355,6
1502.6,1489,-27.793,0.944,25.4,84,88.967,112,39.6,5400,0.394,58.355,6
1502.7,1490.5,-42.568,0.944,25.4,84,88.959,111.625,33.6,5400,0,58.355,6
1502.8,1486.25,-47.493,0.944,25.4,84,88.973,111.75,36.3,5400,0,57.734,6
1502.9,1482,-47.493,0.944,25.4,84,88.969,111.75,34.8,5400,0,57.734,6
1503,1463.75,-47.493,0.944,25.4,84,88.963,111.375,28.5,5400,0,57.734,6
1503.1,1466,-47.493,0.569,25.4,84,88.963,111.25,26.25,5400,0,57.734,6
1503.2,1469.5,-47.493,0.569,25.4,84,88.978,111.25,26.25,5400,0,57.734,6
1503.3,1472.25,6.683,0.569,25.4,84,88.983,111.125,23.55,5400,2.362,57.734,6
1503.4,1486.5,27.367,0.569,25.4,84,88.984,109.5,1.2,5400,5.512,57.114,6
1503.5,1481.25,27.86,0.569,25.4,84,88.987,108.5,-15,5400,7.087,57.734,6
1503.6,1486.5,27.86,0.569,25.4,84,88.973,108.25,-18,5400,7.087,57.114,6
1503.7,1458.5,27.86,0.569,25.4,84,88.988,108.5,-13.95,5400,7.087,57.114,6
1503.8,1464,27.86,0.569,25.4,84,88.986,109,-5.25,5400,7.087,57.114,6
1503.9,1463,28.352,0.569,25.4,84,88.971,109.125,-2.55,5400,7.48,57.114,6
1504,1497.5,28.845,0.119,25.4,84,88.987,109.625,4.8,5400,7.874,57.114,6
1504.1,1452.75,34.755,0.119,25.4,84,88.997,110.5,16.95,5400,9.055,57.114,6
1504.2,1466,41.157,0.119,25.4,84,88.99,110.625,18.45,5400,9.842,57.114,6
1504.3,1471.25,42.635,0.119,25.4,84,88.994,110.625,18.6,5400,10.236,57.114,6
1504.4,1469.5,45.097,0.119,25.4,84,88.988,110.875,21.45,5400,10.63,57.114,6
1504.5,1463.25,46.082,0.119,25.4,84,88.991,110.875,21.45,5400,10.63,57.114,6
1504.6,1464.5,46.082,0.119,25.4,84,89.01,110.75,18.3,5400,10.63,57.114,6
1504.7,1472,46.082,0.119,25.4,84,88.989,110.5,16.05,5400,10.63,57.114,6
1504.8,1472.5,46.082,0.119,25.4,84,89.003,110.375,14.4,5400,10.63,57.114,6
1504.9,1480,46.082,0.119,25.4,84,89.006,110.375,13.5,5400,10.63,57.114,6
1505,1484.25,46.082,0.119,25.4,84,89.003,110.25,12.75,5400,10.63,57.114,6
1505.1,1482.75,48.053,1.691,25.4,84,89.028,110.25,12.3,5400,11.024,57.114,6
1505.2,1475,51.5,1.691,25.4,84,89.021,110.25,10.65,5400,11.811,57.114,6
1505.3,1480,52.485,1.691,25.4,84,89.033,110.125,8.55,5400,11.811,57.114,6
1505.4,1481,52.485,1.691,25.4,84,89.029,110.125,8.25,5400,11.811,57.114,6
1505.5,1494.25,52.485,1.691,25.4,84,89.026,109.875,7.35,5400,11.811,57.114,6
1505.6,1492,52.485,1.691,25.4,84,89.04,110,7.8,5400,11.811,57.114,6
1505.7,1485.25,52.485,1.691,25.4,84,89.036,110,7.35,5400,11.811,57.114,6
1505.8,1479,51.5,1.691,25.4,84,89.06,109.875,7.2,5400,11.811,57.114,6
1505.9,1477.25,44.605,1.691,25.4,84,89.051,109.875,7.35,5400,10.63,57.114,6
1506,1459.75,33.277,1.119,25.4,84,89.065,110.125,9.45,5400,7.48,57.114,6
1506.1,1455.5,27.86,1.119,25.4,84,89.067,110.625,16.2,5400,5.905,57.114,6
1506.2,1457.5,27.86,1.119,25.4,84,89.06,110.5,15,5400,5.512,57.114,6
1506.3,1456.75,27.86,1.119,25.4,84,89.065,110.5,14.7,5400,5.512,56.493,6
1506.4,1458.5,27.86,1.119,25.4,84,89.069,110.75,18.15,5400,5.512,56.493,6
1506.5,1455.5,27.86,1.119,25.4,84,89.071,110.875,19.05,5400,5.512,56.493,6
1506.6,1455.25,27.86,1.119,25.4,84,89.071,110.875,19.05,5400,5.118,56.493,6
1506.7,1452.25,27.86,1.119,25.4,84,89.067,110.875,18.9,5400,4.724,56.493,6
1506.8,1451.75,27.86,1.119,25.4,84,89.096,110.875,19.35,5400,4.724,56.493,6
1506.9,1455,27.86,1.119,25.4,84,89.098,110.875,18,5400,4.724,56.493,6
1507,1450.5,27.367,0.927,25.4,84,89.088,111,19.35,5400,4.724,56.493,6
1507.1,1453.25,27.367,0.927,25.4,84,89.084,111,20.1,5400,4.724,56.493,6
1507.2,1448,27.367,0.927,25.4,84,89.106,111,19.5,5400,4.331,56.493,6
1507.3,1451.25,24.905,0.927,25.4,84,89.116,111,19.35,5400,1.575,56.493,6
1507.4,1449.25,14.562,0.927,25.4,84,89.115,111,19.35,5400,0.787,56.493,6
1507.5,1446.25,3.727,0.927,25.4,84,89.137,111.125,22.05,5400,0,56.493,6
1507.6,1445.5,-6.615,0.927,25.4,84,89.136,111.625,28.5,5400,0,56.493,6
1507.7,1444.25,-10.555,0.927,25.4,84,89.143,112.125,36.75,5400,0,56.493,6
1507.8,1433,-12.033,0.927,25.4,84,89.139,112.375,38.4,5400,0,56.493,6
1507.9,1439.25,-13.51,0.844,25.4,84,89.145,112.5,38.7,5400,0,56.493,6
1508,1431.25,-15.973,0.844,25.4,84,89.144,112.375,37.5,5400,0,56.493,6
1508.1,1438.5,-18.435,0.844,25.4,84,89.146,112.25,36,5400,0,55.872,6
1508.2,1443.25,-27.3,0.844,25.4,84,89.155,112.125,33.6,5400,0,55.872,6
1508.3,1433,-49.463,0.844,25.4,84,89.146,112.5,39.15,5400,0,55.872,6
1508.4,1432.5,-49.463,0.844,25.4,84,89.153,113,45.75,5400,0,55.872,6
1508.5,1430.75,-49.463,0.844,25.4,84,89.163,112.875,43.8,5400,0,55.872,6
1508.6,1431,-49.955,0.844,25.4,84,89.177,112.5,37.35,5400,0,55.872,6
1508.7,1438.5,-49.463,0.844,25.4,84,89.162,112.125,30.75,5400,0,55.872,6
1508.8,1443,-49.463,0.844,25.4,84,89.178,111.875,28.05,5400,0,55.251,6
1508.9,1433.75,-49.955,0.844,25.4,84,89.187,111.875,27.15,5400,0,55.251,6
1509,1422,-50.448,0.346,25.4,84,89.162,111.875,27.45,5400,0,55.251,6
1509.1,1418.25,-50.448,0.346,25.4,84,89.168,111.875,26.85,5400,0,55.251,6
1509.2,1413,-50.448,0.346,25.4,84,89.189,112,28.05,5400,0,55.251,6
1509.3,1408.5,-50.448,0.346,25.4,84,89.196,112,27.75,5400,0,55.251,6
1509.4,1408.25,-50.448,0.346,25.4,84,89.215,112,28.35,5400,0,55.251,6
1509.5,1405.75,-50.94,0.346,25.4,84,89.215,112,28.2,5400,0,54.63,6
1509.6,1403.25,-50.94,0.346,25.4,84,89.203,112,27.6,5400,0,54.63,6
1509.7,1404.25,-50.94,0.346,25.4,84,89.202,112,28.05,5400,0,54.63,6
1509.8,1398,-50.94,0.346,25.4,84,89.202,112,28.5,5400,0,54.63,6
1509.9,1395.25,-50.94,0.346,25.4,84,89.219,112.125,28.05,5400,0,54.63,6
1510,1397.5,14.07,0.299,25.4,84,89.226,112,27.45,5400,2.362,54.63,6
1510.1,1396.25,27.86,0.299,25.4,84,89.211,109.25,-14.1,5400,4.331,54.63,6
1510.2,1401,27.86,0.299,25.4,84,89.224,106.875,-49.35,5400,6.693,54.63,6
1510.3,1419.75,31.8,0.299,25.4,84,89.222,105.25,-72.15,5400,8.268,54.01,6
1510.4,1385.5,34.262,0.299,25.4,84,89.229,104.75,-82.35,5400,9.055,54.63,6
1510.5,1455.25,33.277,0.299,25.4,84,89.225,103.625,-93.3,5400,9.055,54.01,6
1510.6,1507,32.785,0.299,25.4,84,89.226,102.75,-106.35,5400,9.055,54.01,6
1510.7,1472,32.785,0.299,25.4,84,89.233,102.5,-107.1,5400,9.055,54.01,6
1510.8,1450.25,32.785,0.299,25.4,84,89.232,104.375,-75.6,5400,9.055,54.01,6
1510.9,1448.25,33.277,0.033,25.4,84,89.255,106,-51.75,5400,9.055,54.01,6
1511,1385.25,33.277,0.033,25.4,84,89.228,107.25,-32.1,5400,9.055,54.01,6
1511.1,1391,27.86,0.033,25.4,84,89.255,108.5,-13.35,5400,7.48,54.01,6
1511.2,1391.25,27.86,0.033,25.4,84,89.234,109,-6,5400,6.693,54.01,6
1511.3,1388.75,27.86,0.033,25.4,84,89.234,109.625,2.55,5400,5.905,54.01,6
1511.4,1387.5,27.86,0.033,25.4,84,89.259,110.25,12.3,5400,5.512,54.01,6
1511.5,1383.75,27.86,0.033,25.4,84,89.235,110.625,16.8,5400,5.118,54.01,6
1511.6,1385.75,27.86,0.033,25.4,84,89.25,110.625,16.35,5400,5.118,54.01,6
1511.7,1387.75,27.86,0.033,25.4,84,89.264,110.625,16.95,5400,5.118,54.01,6
1511.8,1387,27.367,0.033,25.4,84,89.249,110.75,16.5,5400,5.118,54.01,6
1511.9,1386.75,27.367,0.033,25.4,84,89.263,110.625,16.2,5400,5.118,54.01,6
1512,1389.5,27.86,0.598,25.4,84,89.252,110.5,14.1,5400,5.512,54.01,6
1512.1,1383.25,27.86,0.598,25.4,84,89.256,110.75,15.9,5400,5.512,54.01,6
1512.2,1380.25,27.86,0.598,25.4,84,89.264,110.75,16.05,5400,5.512,54.01,6
1512.3,1381.75,27.86,0.598,25.4,84,89.273,110.625,14.25,5400,5.512,54.01,6
1512.4,1382,27.367,0.598,25.4,84,89.265,110.625,14.1,5400,5.512,54.01,6
1512.5,1380.25,27.86,0.598,25.4,84,89.269,110.625,13.5,5400,5.512,53.389,6
1512.6,1381.75,27.367,0.598,25.4,84,89.256,110.625,13.8,5400,5.512,53.389,6
1512.7,1379.75,27.367,0.598,25.4,84,89.255,110.75,14.85,5400,3.543,53.389,6
1512.8,1374.5,27.367,0.598,25.4,84,89.285,110.625,13.8,5400,2.362,53.389,6
1512.9,1374.75,20.965,1.158,25.4,84,89.25,110.625,13.65,5400,0.394,53.389,6
1513,1373.25,10.13,1.158,25.4,84,89.268,110.75,15.9,5400,0,53.389,6
1513.1,1371.75,0.28,1.158,25.4,84,89.267,111.125,19.8,5400,0,53.389,6
1513.2,1367.75,-9.57,1.158,25.4,83,89.281,111.75,29.4,5400,0,53.389,6
1513.3,1354.25,-11.048,1.158,25.4,83,89.255,112.125,34.35,5400,0,53.389,6
1513.4,1378.5,-12.525,1.158,25.4,83,89.265,112.25,35.55,5400,0,53.389,6
1513.5,1358,-14.495,1.158,25.4,83,89.264,112.125,34.2,5400,0,53.389,6
1513.6,1359,-16.465,1.158,25.4,83,89.265,112,30.9,5400,0,53.389,6
1513.7,1363.75,-19.42,1.158,25.4,83,89.252,111.875,29.4,5400,0,53.389,6
1513.8,1362,-37.15,1.158,25.4,83,89.272,112,29.55,5400,0,53.389,6
1513.9,1358.25,-52.418,0.878,25.4,83,89.252,112.625,40.05,5400,0,52.768,6
1514,1356.25,-52.418,0.878,25.4,83,89.26,112.875,43.05,5400,0,52.768,6
1514.1,1350.5,-52.418,0.878,25.4,83,89.269,112.625,38.55,5400,0,52.768,6
1514.2,1364.5,-52.418,0.878,25.4,84,89.259,112.125,31.5,5400,0,52.768,6
1514.3,1356,-52.91,0.878,25.4,84,89.268,112,28.65,5400,0,52.768,6
1514.4,1336.5,-52.91,0.878,25.4,84,89.251,112,29.1,5400,0,52.768,6
1514.5,1340,-52.418,0.878,25.4,84,89.275,112,28.35,5400,0,52.147,6
1514.6,1338.5,-52.418,0.878,25.4,84,89.234,111.875,26.85,5400,0,52.147,6
1514.7,1338.75,-52.418,0.878,25.4,84,89.259,112.125,29.25,5400,0,52.147,6
1514.8,1336.25,-52.418,0.878,25.4,84,89.242,112,28.8,5400,0,52.147,6
1514.9,1332.75,-52.91,0.878,25.4,84,89.265,112.125,28.8,5400,0,52.147,6
1515,1333,-52.91,0.118,25.4,84,89.252,112.125,28.8,5400,0,52.147,6
1515.1,1330.75,-52.91,0.118,25.4,84,89.237,112.125,28.8,5400,0,52.147,6
1515.2,1326.75,-52.91,0.118,25.4,83,89.269,112.125,28.65,5400,0,51.526,6
1515.3,1323.5,-52.91,0.118,25.4,83,89.238,112.125,28.05,5400,0,51.526,6
1515.4,1321.25,-50.448,0.118,25.4,83,89.239,112.125,28.05,5400,0,51.526,6
1515.5,1322.75,-47,0.118,25.4,83,89.265,112,25.8,5400,0,51.526,6
1515.6,1320.25,-47,0.118,25.4,83,89.23,111.75,22.8,5400,0,51.526,6
1515.7,1316.25,-47.493,0.118,25.4,83,89.235,111.875,23.55,5400,0,51.526,6
1515.8,1313.25,-41.09,0.118,25.4,83,89.239,111.75,22.8,5400,0,51.526,6
1515.9,1314.25,7.175,0.297,25.4,83,89.23,111.5,18.15,5400,1.575,51.526,6
1516,1315.5,27.367,0.297,25.4,83,89.238,109,-18.75,5400,3.543,50.906,6
1516.1,1320,27.367,0.297,25.4,83,89.229,107,-48.45,5400,4.331,50.906,6
1516.2,1334.75,27.367,0.297,25.4,83,89.226,105.625,-67.2,5400,4.331,50.906,6
1516.3,1302,27.86,0.297,25.4,83,89.23,105.25,-72.15,5400,4.331,50.906,6
1516.4,1348.75,27.367,0.297,25.4,83,89.231,104.375,-82.05,5400,4.331,50.906,6
1516.5,1380.5,26.382,0.297,25.4,83,89.22,104.375,-85.05,5400,4.331,50.906,6
1516.6,1355.75,26.382,0.297,25.4,83,89.228,104.375,-84.6,5400,2.756,50.906,6
1516.7,1323,20.965,0.297,25.4,83,89.219,104.375,-81.75,5400,0,50.906,6
1516.8,1307,10.622,0.297,25.4,83,89.23,105.875,-57.15,5400,0,50.906,6
1516.9,1306.5,0.28,0.297,25.4,83,89.231,108,-24.6,5400,0,50.906,6
1517,1287.75,-10.063,0.297,25.4,83,89.217,109.5,-1.2,5400,0,50.906,6
1517.1,1299.25,-11.048,0.003,25.4,83,89.213,110.5,13.95,5400,0,50.906,6
1517.2,1291,-12.525,0.003,25.4,83,89.205,111,20.25,5400,0,50.906,6
1517.3,1297.5,-14.495,0.003,25.4,83,89.213,111.125,20.7,5400,0,50.906,6
1517.4,1292,-16.958,0.003,25.4,83,89.2,111.25,22.8,5400,0,50.906,6
1517.5,1294.25,-19.913,0.003,25.4,83,89.213,111.375,24.45,5400,0,50.285,6
1517.6,1297.75,-38.628,0.003,25.4,83,89.198,111.5,25.8,5400,0,50.285,6
1517.7,1289,-53.895,0.003,25.4,83,89.204,112.25,34.65,5400,0,50.285,6
1517.8,1286.25,-53.895,0.003,25.4,83,89.186,112.375,38.4,5400,0,50.285,6
1517.9,1289,-53.895,0.003,25.4,83,89.183,112.25,34.95,5400,0,50.285,6
1518,1281,-53.895,0.073,25.4,83,89.184,111.875,29.55,5400,0,50.285,6
1518.1,1273.25,-54.387,0.073,25.4,83,89.162,111.875,28.5,5400,0,49.664,6
1518.2,1272.75,-53.895,0.073,25.4,83,89.172,111.875,28.05,5400,0,49.664,6
1518.3,1274.75,-54.388,0.073,25.4,83,89.177,111.75,26.85,5400,0,49.664,6
1518.4,1274.5,-54.388,0.073,25.4,83,89.159,111.875,27.3,5400,0,49.664,6
1518.5,1272,-54.388,0.073,25.4,83,89.173,111.875,27.9,5400,0,49.664,6
1518.6,1269.25,-54.388,0.073,25.4,83,89.184,112,28.8,5400,0,49.664,6
1518.7,1266.5,-54.388,0.073,25.4,83,89.177,112,28.2,5400,0,49.664,6
1518.8,1263.75,-54.388,0.073,25.4,83,89.192,112,28.05,5400,0,49.043,6
1518.9,1261,-54.388,0.073,25.4,83,89.152,112,28.2,5400,0,49.043,6
1519,1258.5,-54.388,0.4,25.4,83,89.168,112,27.6,5400,0,49.043,6
1519.1,1256.5,-54.88,0.4,25.4,83,89.154,112.125,28.95,5400,0,49.043,6
1519.2,1255.25,-54.88,0.4,25.4,83,89.16,112,28.2,5400,0,49.043,6
1519.3,1253.25,-54.88,0.4,25.4,83,89.151,112.125,28.2,5400,0,49.043,6
1519.4,1251,-54.88,0.4,25.4,83,89.153,112.125,28.35,5400,0,49.043,6
1519.5,1248,-54.88,0.4,25.4,83,89.144,112.125,27.75,5400,0,48.422,6
1519.6,1245.5,-54.88,0.4,25.4,83,89.152,112.25,28.35,5400,0,48.422,6
1519.7,1242.5,-54.88,0.4,25.4,83,89.147,112.25,29.4,5400,0,48.422,6
1519.8,1240.25,-54.88,0.4,25.4,83,89.151,112.125,27.75,5400,0,48.422,6
1519.9,1239,-55.373,0.4,25.4,83,89.135,112.25,27.75,5400,0,48.422,6
1520,1236.5,-55.373,0.4,25.4,83,89.131,112.25,28.8,5400,0,48.422,6
1520.1,1235,-55.373,0.4,25.4,83,89.152,112.25,28.8,5400,0,48.422,6
1520.2,1233.75,-55.373,0.4,25.4,83,89.142,112.25,27.45,5400,0,47.802,6
1520.3,1232.25,-55.373,0.4,25.4,83,89.122,112.25,27.15,5400,0,47.802,6
1520.4,1229.75,-55.373,0.4,25.4,83,89.13,112.25,27.9,5400,0,47.802,6
1520.5,1227.25,-55.373,0.4,25.4,83,89.118,112.375,29.25,5400,0,47.802,6
1520.6,1226,-55.373,0.4,25.4,83,89.143,112.375,28.95,5400,0,47.802,6
1520.7,1222.5,-55.373,0.4,25.4,83,89.123,112.375,28.95,5400,0,47.802,6
1520.8,1220.25,-55.373,0.4,25.4,83,89.131,112.375,28.2,5400,0,47.802,6
1520.9,1217.75,-55.373,0.4,25.4,83,89.114,112.375,27.6,5400,0,47.181,6
1521,1214.75,-55.373,0.4,25.4,83,89.114,112.25,27,5400,0,47.181,6
1521.1,1211.25,-55.373,0,25.4,83,89.122,112.375,27.6,5400,0,47.181,6
1521.2,1209,-55.373,0,25.4,83,89.135,112.5,28.2,5400,0,47.181,6
1521.3,1207,-55.373,0,25.4,83,89.113,112.375,27.45,5400,0,47.181,6
1521.4,1204.75,-55.373,0,25.4,83,89.113,112.5,27.9,5400,0,47.181,6
1521.5,1202.25,-55.373,0,25.4,83,89.112,112.5,28.65,5400,0,46.56,6
1521.6,1199.5,-55.373,0,25.4,83,89.104,112.5,28.35,5400,0,46.56,6
1521.7,1197.5,-55.373,0,25.4,83,89.101,112.5,27.75,5400,0,46.56,6
1521.8,1195.25,-55.373,0,25.4,83,89.106,112.5,28.05,5400,0,46.56,6
1521.9,1193.25,-55.373,0,25.4,83,89.105,112.5,27.6,5400,0,46.56,6
1522,1190.5,-55.373,0,25.4,83,89.093,112.5,26.7,5475,0,46.56,6
1522.1,1188.75,-57.835,0,25.4,83,89.093,112.5,26.85,5475,0,46.56,6
1522.2,1185,-68.178,0,25.4,83,89.088,112.625,28.8,5475,0,45.939,6
1522.3,1182,-82.953,0,25.4,83,89.083,112.875,31.65,5475,0,45.939,6
1522.4,1178,-99.205,0,25.4,83,89.102,113.375,40.5,5550,0,45.939,6
1522.5,1173,-115.458,0,25.4,83,89.08,114.125,51,5550,0,45.939,6
1522.6,1171,-131.71,0,25.4,83,89.101,114.875,60.75,5550,0,45.939,6
1522.7,1165.25,-146.485,0,25.4,83,89.078,115.375,68.1,5550,0,45.318,6
1522.8,1161,-148.948,0,25.4,83,89.08,115.5,70.2,5550,0,45.318,6
1522.9,1157.75,-148.948,0,25.4,83,89.074,116,75.45,5550,0,45.318,6
1523,1152.25,-148.948,0,25.4,83,89.067,116.125,75.6,5550,0,44.698,6
1523.1,1147.25,-148.948,0,25.4,83,89.076,116.125,74.7,5550,0,44.698,6
1523.2,1144.25,-148.948,0,25.4,83,89.061,116.125,75,5550,0,44.698,6
1523.3,1139.25,-148.948,0,25.4,83,89.074,116.125,73.2,5550,0,44.698,6
1523.4,1136.5,-148.948,0,25.4,83,89.074,116,70.8,5550,0,44.077,6
1523.5,1134,-148.948,0,25.4,83,89.061,116.25,73.2,5550,0,44.077,6
1523.6,1130.25,-148.948,0,25.4,83,89.067,116.25,73.2,5550,0,44.077,6
1523.7,1126.75,-148.948,0,25.4,83,89.066,116.125,71.7,5550,0,44.077,6
1523.8,1121.5,-148.947,0,25.4,83,89.039,115.625,62.85,5475,0,43.456,6
1523.9,1116.25,-140.575,0,25.4,83,89.057,115.625,63.45,5475,0,43.456,6
1524,1115.25,-129.74,0,25.4,83,89.052,115.125,54,5475,0,43.456,6
1524.1,1119.25,-125.8,0,25.4,83,89.066,114.5,44.4,5475,0,43.456,6
1524.2,1190.75,-122.353,0,25.4,83,89.066,114.25,41.85,5475,0,42.835,6
